Florida,Steube,Greg,gregsteube
Florida,Waltz,Michael,RepMichaelWaltz
Florida,Waltz,Michael,michaelgwaltz
Florida,Wasserman Schultz,Debbie,DWStweets
Florida,Wasserman Schultz,Debbie,RepDWStweets
Florida,Webster,Daniel,RepWebster
Florida,Wilson,Frederica,RepWilson
Florida,Yoho,Ted,RepTedYoho
Florida,Yoho,Ted,TedYoho
Georgia,Allen,Rick,RepRickAllen
Georgia,Allen,Rick,rickallen
Georgia,Bishop,Sanford,SanfordBishop
Georgia,Carter,Buddy,Buddy_Carter
Georgia,Carter,Buddy,RepBuddyCarter
Georgia,Collins,Doug,Douglas_Collins
Georgia,Collins,Doug,RepDougCollins
Georgia,Ferguson,Drew,DrewFergusonGA
Georgia,Ferguson,Drew,RepDrewFerguson
Georgia,Graves,Tom,RepTomGraves
Georgia,Graves,Tom,TomGravesGA14
Georgia,Hice,Jody,CongressmanHice
Georgia,Hice,Jody,JodyHice
Georgia,Johnson,Hank,ReElectHank
Georgia,Johnson,Hank,RepHankJohnson
Georgia,Lewis,John,repjohnlewis
Georgia,Loudermilk,Barry,RepLoudermilk
Georgia,Loudermilk,Barry,standwithbarry
Georgia,McBath,Lucy,RepLucyMcBath
Georgia,McBath,Lucy,lucymcbath
Georgia,Scott,Austin,AustinScottGA08
Georgia,Scott,David,repdavidscott
Georgia,Woodall,Rob,RepRobWoodall
Guam,San Nicolas,Michael,GuamCongressman
Hawaii,Case,Ed,EdCaseHawaii
Hawaii,Case,Ed,RepEdCase
Hawaii,Gabbard,Tulsi,TulsiGabbard
Hawaii,Gabbard,Tulsi,TulsiPress
Idaho,Fulcher,Russ,RepRussFulcher
Idaho,Simpson,Michael,CongMikeSimpson
Idaho,Simpson,Michael,MikeSimpson4ID
Illinois,Bost,Mike,BostForCongress
Illinois,Bost,Mike,RepBost
Illinois,Bustos,Cheri,CheriBustos
Illinois,Bustos,Cheri,RepCheri
Illinois,Casten,Sean,RepCasten
Illinois,Casten,Sean,SeanCasten
Illinois,Davis,Danny,DannyKDavis
Illinois,Davis,Danny,RepDannyDavis
Illinois,Davis,Rodney,ElectRodney
Illinois,Davis,Rodney,RodneyDavis
Illinois,Foster,Bill,Foster4Congress
Illinois,Foster,Bill,RepBillFoster
Illinois,García,Chuy,ChuyForCongress
Illinois,García,Chuy,RepChuyGarcia
Illinois,Kelly,Robin,RepRobinKelly
Illinois,Kelly,Robin,RobinLynneKelly
Illinois,Kinzinger,Adam,AdamKinzinger
Illinois,Kinzinger,Adam,RepKinzinger
Illinois,Krishnamoorthi,Raja,CongressmanRaja
Illinois,Krishnamoorthi,Raja,RajaForCongress
Illinois,LaHood,Darin,ElectLaHood
Illinois,LaHood,Darin,RepLaHood
Illinois,Lipinski,Daniel,DanLipinski
Illinois,Lipinski,Daniel,RepLipinski
Illinois,Quigley,Mike,QuigleyCampaign
Illinois,Quigley,Mike,RepMikeQuigley
Illinois,Rush,Bobby,BobbyLRushMC
Illinois,Rush,Bobby,RepBobbyRush
Illinois,Schakowsky,Jan,RepSchakowsky
Illinois,Schakowsky,Jan,janschakowsky
Illinois,Schneider,Bradley,RepSchneider
Illinois,Schneider,Bradley,Schneider4IL10
Illinois,Shimkus,John,JohnMShimkus
Illinois,Shimkus,John,RepShimkus
Illinois,Underwood,Lauren,LaurenUnderwood
Illinois,Underwood,Lauren,RepUnderwood
Indiana,Baird,James,ElectJimBaird
Indiana,Baird,James,RepJimBaird
Indiana,Banks,Jim,Jim_Banks
Indiana,Banks,Jim,RepJimBanks
Indiana,Brooks,Susan,SusanBrooksIN
Indiana,Brooks,Susan,SusanWBrooks
Indiana,Bucshon,Larry,DrLarryBucshon
Indiana,Bucshon,Larry,RepLarryBucshon
Indiana,Carson,André,Andre4Congress
Indiana,Carson,André,RepAndreCarson
Indiana,Hollingsworth,Trey,RepTrey
Indiana,Hollingsworth,Trey,VoteForTrey
Indiana,Pence,Greg,GregPenceIN
Indiana,Pence,Greg,RepGregPence
Indiana,Visclosky,Pete,repvisclosky
Indiana,Walorski,Jackie,RepWalorski
Indiana,Walorski,Jackie,jackiewalorski
Iowa,Axne,Cynthia,RepCindyAxne
Iowa,Finkenauer,Abby,Abby4Iowa
Iowa,Finkenauer,Abby,RepFinkenauer
Iowa,King,Steve,SteveKingIA
Iowa,Loebsack,David,DaveForIowa
Iowa,Loebsack,David,daveloebsack
Kansas,Davids,Sharice,RepDavids
Kansas,Davids,Sharice,sharicedavids
Kansas,Estes,Ron,RepRonEstes
Kansas,Estes,Ron,RonEstesKS
Kansas,Marshall,Roger,RepMarshall
Kansas,Marshall,Roger,RogerMarshallMD
Kansas,Watkins,Steve,Rep_Watkins
Kansas,Watkins,Steve,Steve4Kansas
Kentucky,Barr,Andy,RepAndyBarr
Kentucky,Barr,Andy,barrforcongress
Kentucky,Comer,James,KYComer
Kentucky,Guthrie,Brett,RepGuthrie
Kentucky,Guthrie,Brett,brettguthrie
Kentucky,Massie,Thomas,RepThomasMassie
Kentucky,Rogers,Hal,RepHalRogers
Kentucky,Yarmuth,John,RepJohnYarmuth
Louisiana,Abraham,Ralph,DocAbraham
Louisiana,Abraham,Ralph,RepAbraham
Louisiana,Graves,Garret,RepGarretGraves
Louisiana,Graves,Garret,garretgraves
Louisiana,Higgins,Clay,CaptClayHiggins
Louisiana,Higgins,Clay,RepClayHiggins
Louisiana,Johnson,Mike,RepMikeJohnson
Louisiana,Richmond,Cedric,CedricRichmond
Louisiana,Richmond,Cedric,RepRichmond
Louisiana,Scalise,Steve,GeauxScalise
Louisiana,Scalise,Steve,SteveScalise
Maine,Golden,Jared,RepGolden
Maine,Golden,Jared,golden4congress
Maine,Pingree,Chellie,chelliepingree
Maryland,Brown,Anthony,AnthonyBrownMD4
Maryland,Brown,Anthony,RepAnthonyBrown
Maryland,Harris,Andy,RepAndyHarrisMD
Maryland,Harris,Andy,harris4congress
Maryland,Hoyer,Steny,LeaderHoyer
Maryland,Hoyer,Steny,StenyHoyer
Maryland,Raskin,Jamie,RepRaskin
Maryland,Raskin,Jamie,jamie_raskin
Maryland,Ruppersberger,Dutch,Call_Me_Dutch
Maryland,Sarbanes,John,JohnSarbanes
Maryland,Sarbanes,John,RepSarbanes
Maryland,Trone,David,RepDavidTrone
Maryland,Trone,David,davidjtrone
Massachusetts,Clark,Katherine,KatherineClark
Massachusetts,Clark,Katherine,RepKClark
Massachusetts,Keating,Bill,USRepKeating
Massachusetts,Keating,Bill,WilliamKeating
Massachusetts,Kennedy,Joe,RepJoeKennedy
Massachusetts,Kennedy,Joe,joekennedy
Massachusetts,Lynch,Stephen,RepLynch
Massachusetts,Lynch,Stephen,RepStephenLynch
Massachusetts,McGovern,Jim,McGovernMA
Massachusetts,McGovern,Jim,RepMcGovern
Massachusetts,Moulton,Seth,sethmoulton
Massachusetts,Moulton,Seth,teammoulton
Massachusetts,Neal,Richard,NealForCongress
Massachusetts,Neal,Richard,RepRichardNeal
Massachusetts,Pressley,Ayanna,AyannaPressley
Massachusetts,Pressley,Ayanna,RepPressley
Massachusetts,Trahan,Lori,RepLoriTrahan
Massachusetts,Trahan,Lori,latrahan
Michigan,Amash,Justin,justinamash
Michigan,Amash,Justin,teamamash
Michigan,Bergman,Jack,JackBergman_MI1
Michigan,Bergman,Jack,RepJackBergman
Michigan,Dingell,Debbie,DebDingell
Michigan,Dingell,Debbie,RepDebDingell
Michigan,Huizenga,Bill,RepHuizenga
Michigan,Huizenga,Bill,billhuizenga
Michigan,Kildee,Dan,RepDanKildee
Michigan,Kildee,Dan,dankildee
Michigan,Lawrence,Brenda,BrendaLLawrence
Michigan,Lawrence,Brenda,RepLawrence
Michigan,Levin,Andy,Andy_Levin
Michigan,Levin,Andy,RepAndyLevin
Michigan,Mitchell,Paul,RepPaulMitchell
Michigan,Moolenaar,John,RepMoolenaar
Michigan,Slotkin,Elissa,ElissaSlotkin
Michigan,Slotkin,Elissa,RepSlotkin
Michigan,Stevens,Haley,HaleyLive
Michigan,Stevens,Haley,RepHaleyStevens
Michigan,Tlaib,Rashida,RashidaTlaib
Michigan,Tlaib,Rashida,RepRashida
Michigan,Upton,Fred,RepFredUpton
Michigan,Upton,Fred,UptonForAllOfUs
Michigan,Walberg,Tim,RepWalberg
Minnesota,Craig,Angie,AngieCraigMN
Minnesota,Craig,Angie,RepAngieCraig
Minnesota,Emmer,Tom,RepTomEmmer
Minnesota,Emmer,Tom,tomemmer
Minnesota,Hagedorn,Jim,JimHagedornMN
Minnesota,Hagedorn,Jim,RepHagedorn
Minnesota,McCollum,Betty,BettyMcCollum04
Minnesota,McCollum,Betty,VoteBetty
Minnesota,Omar,Ilhan,Ilhan
Minnesota,Omar,Ilhan,IlhanMN
Minnesota,Peterson,Collin,collinpeterson
Minnesota,Phillips,Dean,RepDeanPhillips
Minnesota,Phillips,Dean,deanbphillips
Minnesota,Stauber,Pete,PeteStauber
Minnesota,Stauber,Pete,RepPeteStauber
Mississippi,Guest,Michael,GuestCongress
Mississippi,Guest,Michael,RepMichaelGuest
Mississippi,Kelly,Trent,RepTrentKelly
Mississippi,Palazzo,Steven,CongPalazzo
Mississippi,Palazzo,Steven,StevenPalazzo
Mississippi,Thompson,Bennie,BennieGThompson
Missouri,Clay,Lacy,LacyClayMO1
Missouri,Cleaver,Emanuel,repcleaver
Missouri,Graves,Sam,RepSamGraves
Missouri,Hartzler,Vicky,RepHartzler
Missouri,Hartzler,Vicky,VickyH4Congress
Missouri,Long,Billy,USRepLong
Missouri,Long,Billy,auctnr1
Missouri,Luetkemeyer,Blaine,LuetkemeyerB
Missouri,Luetkemeyer,Blaine,RepBlaine
Missouri,Smith,Jason,JasonSmithMO
Missouri,Smith,Jason,RepJasonSmith
Missouri,Wagner,Ann,AnnLWagner
Missouri,Wagner,Ann,RepAnnWagner
Montana,Gianforte,Greg,GregForMontana
Montana,Gianforte,Greg,gianforte
Nebraska,Bacon,Don,DonJBacon
Nebraska,Bacon,Don,RepDonBacon
Nebraska,Fortenberry,Jeff,JeffFortenberry
Nebraska,Smith,Adrian,RepAdrianSmith
